"","author","place_count","title_count","residuals"
"536","Federico, Carla",3,3,1.12651136654227
"537","Fehrs, Johann Hinrich",1,1,-0.315852602371783
"538","Feldenkirchen, Markus",1,1,-0.315852602371783
"539","Felten, Monika",2,2,0.405329382085243
"540","Fendt, Janet",1,1,-0.315852602371783
"541","Ferk, Janko",3,4,0.847693350999294
"542","Ferolli, Beatrice",1,1,-0.315852602371783
"543","Feyl, Renate",1,1,-0.315852602371783
"544","Fian, Antonio",1,1,-0.315852602371783
"545","Fichte, Hubert",4,4,1.84769335099929
"546","Filip, Ota",2,2,0.405329382085243
"547","Finckh, Renate",1,1,-0.315852602371783
"548","Fioretos, Aris",1,1,-0.315852602371783
"549","Fischart, Johann",1,1,-0.315852602371783
"550","Fischer-Rizzi, Susanne",1,1,-0.315852602371783
"551","Fischer, Erica",3,3,1.12651136654227
"552","Fischer, Friedrich",1,1,-0.315852602371783
"553","Fischer, Natalie",1,1,-0.315852602371783
"554","Fitzgerald, Penelope",1,1,-0.315852602371783
"555","Flake, Otto",1,1,-0.315852602371783
"556","Fleißer, Marieluise",4,4,1.84769335099929
"557","Fleming, Griseldis",1,1,-0.315852602371783
"558","Fleming, Sebastian",3,3,1.12651136654227
"559","Flöss, Helene",1,1,-0.315852602371783
"560","Fohn, Julius",1,1,-0.315852602371783
"561","Fölck, Romy",1,1,-0.315852602371783
"562","Fontana, Anna Carlot",1,1,-0.315852602371783
"563","Forbes, Colin",2,2,0.405329382085243
"564","Forell, Frank",1,1,-0.315852602371783
"565","Foresti, Traute",1,1,-0.315852602371783
"566","Förg, Nicola",1,1,-0.315852602371783
"567","Forstmaier, Rosemarie",1,1,-0.315852602371783
"568","Forte, Dieter",4,4,1.84769335099929
"569","Fortunas, Hede",1,1,-0.315852602371783
"570","Fox, Katia",4,5,1.56887533545632
"571","Francis, H. G.",1,13,-3.66166878888747
"572","Franckh, Pierre",1,1,-0.315852602371783
"573","François, Louise von",1,1,-0.315852602371783
"574","Frank, Rudolf",1,1,-0.315852602371783
"575","Frank, Wolfgang",1,1,-0.315852602371783
"576","Frankl, Viktor E.",2,2,0.405329382085243
"577","Franley, Mark",1,3,-0.873488633457731
"578","Franz, Aisha",1,1,-0.315852602371783
"579","Franzen, Jonathan",1,1,-0.315852602371783
"580","Franzobel",5,6,2.29005731991335
"581","Franzos, Karl Emil",1,1,-0.315852602371783
"582","Freitag, Günther",1,1,-0.315852602371783
"583","Frensch, Michael",1,1,-0.315852602371783
"584","Frenzel, Claudia",1,1,-0.315852602371783
"585","Freud, Sigmund",5,5,2.56887533545632
"586","Freudenthaler, Laura",2,3,0.126511366542268
"587","Freund, Peter",1,1,-0.315852602371783
"588","Frey, Alexander M.",1,1,-0.315852602371783
"589","Frey, Hans-Jost",1,1,-0.315852602371783
"590","Freysinger, Oskar",2,3,0.126511366542268
"591","Fried, Amelie",4,4,1.84769335099929
"592","Friedell, Egon",1,1,-0.315852602371783
"593","Friedlaender, Salomo",1,3,-0.873488633457731
"594","Friedman, Michel",1,1,-0.315852602371783
"595","Friedrich, Anna",1,2,-0.594670617914757
"596","Friedrich, Joachim",1,1,-0.315852602371783
"597","Fries, Fritz Rudolf",3,3,1.12651136654227
"598","Fries, Jakob Friedrich",1,1,-0.315852602371783
"599","Frisé, Adolf",2,2,0.405329382085243
"600","Fritsch, Gerhard",1,1,-0.315852602371783
"601","Fritsche, Markus",1,1,-0.315852602371783
"602","Fritz, Marianne",3,3,1.12651136654227
"603","Fritz, Walter Helmut",1,1,-0.315852602371783
"604","Froemel, Werner",1,1,-0.315852602371783
"605","Froeschel, George",1,1,-0.315852602371783
"606","Fröhlich, Alexandra",2,2,0.405329382085243
"607","Frohmann, Christiane",1,1,-0.315852602371783
"608","Frontzek, Alice",1,1,-0.315852602371783
"609","Fuchs, Anton",1,1,-0.315852602371783
"610","Fuchs, Signe Anita",1,2,-0.594670617914757
"611","Fuld, Werner",1,1,-0.315852602371783
"612","Funk, Kristin",1,3,-0.873488633457731
"613","Funk, Mirna",1,1,-0.315852602371783
"614","Furanshisu, H. G.",1,3,-0.873488633457731
"615","Fürnberg, Louis",3,3,1.12651136654227
"616","Fürstenberg, Paula",1,1,-0.315852602371783
"617","Futscher, Christian",2,2,0.405329382085243
"618","Fux, Christiane",1,1,-0.315852602371783
"619","Gabelentz, Georg von der",1,1,-0.315852602371783
"620","Gablé, Rebecca",5,7,2.01123930437037
"621","Gabriel, Petra",2,2,0.405329382085243
"622","Gabriele",1,1,-0.315852602371783
"623","Gahse, Zsuzsanna",1,1,-0.315852602371783
"624","Galen, Philipp",1,1,-0.315852602371783
"625","Galgóczy-Mécher, Viola de",1,1,-0.315852602371783
"626","Ganghofer, Ludwig",1,1,-0.315852602371783
"627","Ganglbauer, Petra",1,1,-0.315852602371783
"628","Ganser, Susanne",1,2,-0.594670617914757
"629","Gansner, Hans Peter",1,1,-0.315852602371783
"630","Gaponenko, Marjana",5,5,2.56887533545632
"631","García Moreno, Aitor",1,1,-0.315852602371783
"632","García Ponce, Juan",1,1,-0.315852602371783
"633","Gardosch, Peter",1,1,-0.315852602371783
"634","Garner, R. F.",1,1,-0.315852602371783
"635","Garstka, Dietrich",1,1,-0.315852602371783
"636","Gatarik, Václav",1,1,-0.315852602371783
"637","Gatza, Mathias",1,2,-0.594670617914757
"638","Gauß, Karl-Markus",1,1,-0.315852602371783
"639","Gebhardt, Gusti",1,1,-0.315852602371783
"640","Gehring, Birgitt",1,1,-0.315852602371783
"641","Geiger, Carl Ignaz",1,1,-0.315852602371783
"642","Geißler, Heike",3,3,1.12651136654227
"643","Gelich, Johannes",2,3,0.126511366542268
"644","Geltinger, Gunther",4,4,1.84769335099929
"645","Genke, Gerbert G.",1,1,-0.315852602371783
"646","Genzmer, Herbert",1,1,-0.315852602371783
"647","Georgi, André",2,2,0.405329382085243
"648","Gerdom, Susanne",1,1,-0.315852602371783
"649","Gerlach, Heinrich",5,6,2.29005731991335
"650","Germano, Susanne",1,1,-0.315852602371783
"651","Gernhardt, Robert",1,1,-0.315852602371783
"652","Gerritsen, Tess",1,1,-0.315852602371783
"653","Gerstenberg, Franziska",2,2,0.405329382085243
"654","Gerstenberg, Heinrich Wilhelm von",1,1,-0.315852602371783
"655","Gerstl, Elfriede",1,1,-0.315852602371783
"656","Gesemann, Gerhard",1,1,-0.315852602371783
"657","Giampietro, Nicoletta",2,2,0.405329382085243
"658","Ǧibrān, Ǧibrān Ḫalīl",2,3,0.126511366542268
"659","Giese, Alexander",1,1,-0.315852602371783
"660","Gieselmann, David",2,2,0.405329382085243
"661","Giesler, Manfred",1,1,-0.315852602371783
"662","Gilbers, Harald",10,20,3.38660510231171
"663","Girardin, Delphine de",1,1,-0.315852602371783
"664","Girst, Thomas",1,1,-0.315852602371783
"665","Gjellerup, Karl",1,1,-0.315852602371783
"666","Glaesener, Helga",1,2,-0.594670617914757
"667","Glaeser, Ernst",3,3,1.12651136654227
"668","Glan, Katja von",1,1,-0.315852602371783
"669","Glaser, Brigitte",3,6,0.290057319913346
"670","Glaser, Georg K.",2,2,0.405329382085243
"671","Gmeyner, Anna",2,2,0.405329382085243
"672","Gmür, Mario",1,1,-0.315852602371783
"673","Gmür, Reto",1,1,-0.315852602371783
"674","Goebbels, Joseph",1,1,-0.315852602371783
"675","Goes, Albrecht",3,4,0.847693350999294
"676","Goethe, Christa",1,1,-0.315852602371783
"677","Goetsch, Daniel",2,2,0.405329382085243
"678","Goetz, Bruno",1,1,-0.315852602371783
"679","Goetz, Rainald",8,11,3.89596724219848
"680","Goga-Klinkenberg, Susanne",5,12,0.617149226655502
"681","Gogolin, Peter H.",1,1,-0.315852602371783
"682","Gogoll, Ruth",2,2,0.405329382085243
"683","Gohl, Christiane",1,1,-0.315852602371783
"684","Göhre, Frank",1,1,-0.315852602371783
"685","Goldammer, Frank",3,5,0.56887533545632
"686","Goldschmidt, Georges-Arthur",5,5,2.56887533545632
"687","Goldstein, Barbara",5,9,1.45360327328442
"688","Goltz, Barbara von der",1,1,-0.315852602371783
"689","Gomes, Chris",1,1,-0.315852602371783
"690","Goosen, Frank",1,1,-0.315852602371783
"691","Gorʹkij, Maksim",1,1,-0.315852602371783
"692","Gordian, Robert",1,1,-0.315852602371783
"693","Gordon, Chuck Ian",1,1,-0.315852602371783
"694","Gorelik, Lena",2,2,0.405329382085243
"695","Göring, Gunter",1,1,-0.315852602371783
"696","Görres, Ida Friederike",1,1,-0.315852602371783
"697","Göttfert, Constantin",1,1,-0.315852602371783
"698","Göttler, Norbert",1,2,-0.594670617914757
"699","Gottsched, Luise Adelgunde Victorie",1,1,-0.315852602371783
"700","Goyke, Frank",1,2,-0.594670617914757
"701","Grab, Hermann",3,3,1.12651136654227
"702","Grabau, Fritz-René",1,1,-0.315852602371783
"703","Grabbe, Christian Dietrich",2,2,0.405329382085243
"704","Graf-Riemann, Lisa",2,2,0.405329382085243
"705","Graff, Helga",1,1,-0.315852602371783
"706","Grahn, Christian",1,1,-0.315852602371783
"707","Gralle, Albrecht",1,1,-0.315852602371783
"708","Gramich, Johannes",1,1,-0.315852602371783
"709","Greene, Harlan",1,1,-0.315852602371783
"710","Gregor, Manfred",1,1,-0.315852602371783
"711","Greiner, Margret",2,2,0.405329382085243
"712","Griesbeck, Robert",1,1,-0.315852602371783
"713","Griese, Peter",1,5,-1.43112466454368
"714","Grimm, Albert Ludwig",1,2,-0.594670617914757
"715","Grimm, Hans Herbert",8,9,4.45360327328442
"716","Grimm, Jacob",30,60,12.2338844805927
"717","Grimm, Wilhelm",2,2,0.405329382085243
"718","Gringel, Dana",1,1,-0.315852602371783
"719","Gritzmann, Peter",1,1,-0.315852602371783
"720","Groddeck, Georg",3,3,1.12651136654227
"721","Groh, Kevin",1,3,-0.873488633457731
"722","Gromer Khan, Al",1,1,-0.315852602371783
"723","Gronemann, Sammy",1,1,-0.315852602371783
"724","Gros, Rainer",1,1,-0.315852602371783
"725","Grosser, Karlheinz",1,2,-0.594670617914757
"726","Grote, Paul",2,3,0.126511366542268
"727","Gruber, Marianne",7,10,3.17478525774145
"728","Gruber, Reinhard P.",1,1,-0.315852602371783
"729","Gruenter, Undine",2,3,0.126511366542268
"730","Grün, Anselm",3,4,0.847693350999294
"731","Grünfeld, Max",2,2,0.405329382085243
"732","Grünzweig, Dorothea",1,1,-0.315852602371783
"733","Gruša, Jiří",1,1,-0.315852602371783
"734","Gryphius, Andreas",3,4,0.847693350999294
"735","Grzimek, Martin",4,4,1.84769335099929
"736","Gstättner, Egyd",1,1,-0.315852602371783
"737","Gubler, Christine K.",1,1,-0.315852602371783
"738","Gudelius, Claudia",1,1,-0.315852602371783
"739","Guggenheim, Alexandra",3,3,1.12651136654227
"740","Guggenheimer, Michael",1,1,-0.315852602371783
"741","Gulden, Alfred",1,1,-0.315852602371783
"742","Günderode, Karoline von",2,2,0.405329382085243
"743","Güngör, Dilek",1,1,-0.315852602371783
"744","Günther, Agnes",1,1,-0.315852602371783
"745","Günther, Ernst",1,1,-0.315852602371783
"746","Günther, Johann Christian",1,2,-0.594670617914757
"747","Güsken, Christoph",1,1,-0.315852602371783
"748","Gütersloh, Albert Paris",1,1,-0.315852602371783
"749","Gutl, Martin",1,1,-0.315852602371783
"750","Guttenbrunner, Michael",1,1,-0.315852602371783
"751","Gutzkow, Karl",1,1,-0.315852602371783
"752","Habe, Hans",3,9,-0.546396726715576
"753","Hacks, Peter",1,2,-0.594670617914757
"754","Hadwiger, Viktor",1,2,-0.594670617914757
"755","Haefs, Gisbert",7,25,-1.00748497540316
"756","Haensel, Hubert",3,4,0.847693350999294
"757","Häfner, Eberhard",1,1,-0.315852602371783
"758","Hagedorn, Friedrich von",1,1,-0.315852602371783
"759","Hahn, Nikola",1,1,-0.315852602371783
"760","Hahn, Ulla",5,6,2.29005731991335
"761","Haidegger, Christine",1,1,-0.315852602371783
"762","Haisch, Ulrike",1,3,-0.873488633457731
"763","Hajos, Mary",1,1,-0.315852602371783
"764","Halbach, Karolina",1,1,-0.315852602371783
"765","Halbe-Bauer, Ulrike",1,1,-0.315852602371783
"766","Halbritter, Kurt",1,1,-0.315852602371783
"767","Halicka, Beata",1,1,-0.315852602371783
"768","Hamann, Anna",1,1,-0.315852602371783
"769","Hamann, Christof",1,1,-0.315852602371783
"770","Hambrecht, Martina",2,2,0.405329382085243
"771","Hamerling, Robert",1,1,-0.315852602371783
"772","Hammer, Agnes",1,1,-0.315852602371783
"773","Hammer, Joachim Gunter",1,1,-0.315852602371783
"774","Hammerschmitt, Marcus",1,1,-0.315852602371783
"775","Hampe, Johann Christoph",1,1,-0.315852602371783
"776","Hamsun, Knut",1,1,-0.315852602371783
"777","Handl, Haimo L.",1,1,-0.315852602371783
"778","Händler, Ernst-Wilhelm",1,1,-0.315852602371783
"779","Hanika, Iris",9,10,5.17478525774145
"780","Hanika, Tanja",1,1,-0.315852602371783
"781","Hankó, László",1,1,-0.315852602371783
"782","Hänny, Reto",1,1,-0.315852602371783
"783","Hansen, Dagmar",1,1,-0.315852602371783
"784","Hansen, Georg",1,1,-0.315852602371783
"785","Hansen, Konrad",1,1,-0.315852602371783
"786","Hansen, Ule",2,3,0.126511366542268
"787","Hanstein, Otfrid von",1,1,-0.315852602371783
"788","Harbou, Thea von",2,2,0.405329382085243
"789","Hardebusch, Christoph",4,10,0.17478525774145
"790","Harder, Swen",1,1,-0.315852602371783
"791","Harig, Ludwig",3,4,0.847693350999294
"792","Harksen, Verena Charlotte",1,1,-0.315852602371783
"793","Harrach, Verena von",1,1,-0.315852602371783
"794","Harriet, Elisabeth-Joe",1,1,-0.315852602371783
"795","Hartinger, Ingram",1,1,-0.315852602371783
"796","Hartlaub, Felix",1,1,-0.315852602371783
"797","Hartmann, Heiko Michael",1,1,-0.315852602371783
"798","Hartung, Harald",1,1,-0.315852602371783
"799","Hartung, Hugo",2,2,0.405329382085243
"800","Hasenclever, Walter",3,3,1.12651136654227
"801","Haslehner-Götz, Elfriede",1,1,-0.315852602371783
"802","Hasler, Eveline",10,15,4.78069518002658
"803","Hassler, Silke",1,1,-0.315852602371783
"804","Hastings, Susan",1,1,-0.315852602371783
"805","Hauer, Gerhard",1,1,-0.315852602371783
"806","Haupt, Werner",1,1,-0.315852602371783
"807","Hauptmann, Carl",2,3,0.126511366542268
"808","Hauptstock, Georg",1,1,-0.315852602371783
"809","Hauschild, Reinhard",1,1,-0.315852602371783
"810","Hauser, Heinrich",1,1,-0.315852602371783
"811","Haushofer, Albrecht",2,2,0.405329382085243
"812","Hausmann, Manfred",1,1,-0.315852602371783
"813","Hausmann, Raoul",2,2,0.405329382085243
"814","Hausmann, Romy",7,10,3.17478525774145
"815","Hefner, Ulrich",1,1,-0.315852602371783
"816","Hegemann, Helene",1,1,-0.315852602371783
"817","Hegewisch, Helga",2,2,0.405329382085243
"818","Heib, Marina",2,3,0.126511366542268
"819","Heidenreich, Gert",1,1,-0.315852602371783
"820","Heilander, Elisabeth",1,1,-0.315852602371783
"821","Heilmann, Eva",1,2,-0.594670617914757
"822","Heim, Peter",3,6,0.290057319913346
"823","Heimann, Bodo",1,2,-0.594670617914757
"824","Heimburg, Wilhelmine",1,1,-0.315852602371783
"825","Hein, Christa",2,2,0.405329382085243
"826","Hein, Mirja",1,2,-0.594670617914757
"827","Heine, Ernst W.",12,24,4.27133304013981
"828","Heinemann, Ilka",2,2,0.405329382085243
"829","Heinrich, Franz Josef",1,1,-0.315852602371783
"830","Heinrich, Jutta",1,1,-0.315852602371783
"831","Heinrich, Sabine",1,1,-0.315852602371783
"832","Heinrich, Walter",1,1,-0.315852602371783
"833","Heinrich, Willi",3,3,1.12651136654227
"834","Heinse, Wilhelm",1,1,-0.315852602371783
"835","Heinzmann, Josef",1,1,-0.315852602371783
"836","Heischkamp, Anna",1,1,-0.315852602371783
"837","Heiseler, Henry von",1,1,-0.315852602371783
"838","Heitmann, Tanja",3,6,0.290057319913346
"839","Helfer, Monika",1,1,-0.315852602371783
"840","Helfrich, Horst",1,1,-0.315852602371783
"841","Helle, Heinz",3,4,0.847693350999294
"842","Hellinger, Bert",5,6,2.29005731991335
"843","Hellmann, Alfred",1,1,-0.315852602371783
"844","Hellmann, Diana Beate",2,3,0.126511366542268
"845","Helminger, Guy",2,3,0.126511366542268
"846","Hemmann, Tino",1,1,-0.315852602371783
"847","Hempfling, Klaus Ferdinand",2,2,0.405329382085243
"848","Henderson, Jo",1,1,-0.315852602371783
"849","Hennen, Bernhard",4,9,0.453603273284424
"850","Hennig von Lange, Alexa",1,1,-0.315852602371783
"851","Hennig, Falko",1,1,-0.315852602371783
"852","Henning, Peter",1,1,-0.315852602371783
"853","Hens, Gregor",3,3,1.12651136654227
"854","Henscheid, Regina",1,3,-0.873488633457731
"855","Henschel, Gerhard",1,1,-0.315852602371783
"856","Hensel, Jana",1,1,-0.315852602371783
"857","Hensel, Kerstin",1,1,-0.315852602371783
"858","Hensel, Klaus",1,1,-0.315852602371783
"859","Herbeck, Ernst",1,1,-0.315852602371783
"860","Herbing, Alina",1,1,-0.315852602371783
"861","Herbote, Burkhard",1,1,-0.315852602371783
"862","Herburger, Günter",1,1,-0.315852602371783
"863","Herder, Maria",1,1,-0.315852602371783
"864","Herlin, Hans",4,5,1.56887533545632
"865","Herman, Nicolas",1,1,-0.315852602371783
"866","Hermann, Georg",1,1,-0.315852602371783
"867","Hermann, Wolfgang",2,4,-0.152306649000706
"868","Hermlin, Stephan",3,3,1.12651136654227
"869","Herold, Tina",2,11,-2.10403275780152
"870","Herrmann, Elisabeth",6,18,-0.055758866602343
"871","Herrmann, Gunnar",1,1,-0.315852602371783
"872","Herrmann, Markus",1,1,-0.315852602371783
"873","Herrschel, Michael",1,1,-0.315852602371783
"874","Herzberg, André",1,1,-0.315852602371783
"875","Herzberg, Julianna",1,1,-0.315852602371783
"876","Hesse, Andreas D.",1,2,-0.594670617914757
"877","Hessel, Franz",6,13,1.33833121111253
"878","Hetmann, Frederik",4,13,-0.661668788887473
"879","Hildebrand, Jens",1,1,-0.315852602371783
"880","Hildebrandt, Dieter",1,1,-0.315852602371783
"881","Hill, Roxann",1,1,-0.315852602371783
"882","Hillebrand, Bruno",1,1,-0.315852602371783
"883","Hilliges, Ilona Maria",2,5,-0.43112466454368
"884","Hilling, Anja",2,2,0.405329382085243
"885","Hinrichsen, Peter",1,1,-0.315852602371783
"886","Hirschfeld, Georg",1,1,-0.315852602371783
"887","Hirschl, Elias",1,1,-0.315852602371783
"888","Hitzbleck, Klaus-Bodo",1,1,-0.315852602371783
"889","Hlawaty, Graziella",1,1,-0.315852602371783
"890","Hochhuth, Rolf",7,11,2.89596724219848
"891","Hochwälder, Fritz",3,4,0.847693350999294
"892","Hocke, Gustav René",1,1,-0.315852602371783
"893","Hodjak, Franz",2,3,0.126511366542268
"894","Hofé, Günter",1,4,-1.15230664900071
"895","Höfele, Andreas",1,1,-0.315852602371783
"896","Hofer, Bernhard",1,1,-0.315852602371783
"897","Hoffbauer, Jochen",1,2,-0.594670617914757
"898","Hoffer, Klaus",2,2,0.405329382085243
"899","Hoffmann von Fallersleben, August Heinrich",1,1,-0.315852602371783
"900","Hoffmann, Horst",1,2,-0.594670617914757
"901","Hoffmann, Léopold",1,1,-0.315852602371783
"902","Hoffmann, Sandra",2,2,0.405329382085243
"903","Hofmann, Maria Georg",1,1,-0.315852602371783
"904","Hofmann, Tatjana",1,1,-0.315852602371783
"905","Hofstätter, Jakob",1,2,-0.594670617914757
"906","Hohl, Ludwig",12,19,5.66542311785468
"907","Hohlbein, Rebecca",1,1,-0.315852602371783
"908","Holbe, Daniel",1,1,-0.315852602371783
"909","Holbe, Rainer",2,2,0.405329382085243
"910","Holl, Stefan",1,1,-0.315852602371783
"911","Höll, Wolfram",1,1,-0.315852602371783
"912","Holland, Katrin",1,2,-0.594670617914757
"913","Holst, Margarete von",1,1,-0.315852602371783
"914","Höner, Peter",1,1,-0.315852602371783
"915","Höntsch, Ursula",1,1,-0.315852602371783
"916","Horie, Hildegard",1,1,-0.315852602371783
"917","Horn, Rebecca",1,1,-0.315852602371783
"918","Horny, Tinga",1,1,-0.315852602371783
"919","Horst, Norbert",1,1,-0.315852602371783
"920","Horváth, Martin",2,2,0.405329382085243
"921","Horwege, Wilfried",2,2,0.405329382085243
"922","Höß, Rudolf",1,1,-0.315852602371783
"923","Hoßfeld, Dagmar",1,1,-0.315852602371783
"924","Hotschnig, Alois",4,4,1.84769335099929
"925","Houellebecq, Michel",1,1,-0.315852602371783
"926","Huber, Nicole",1,1,-0.315852602371783
"927","Hübner, Franz",1,2,-0.594670617914757
"928","Hübner, Michael",2,2,0.405329382085243
"929","Huelsenbeck, Richard",3,3,1.12651136654227
"930","Huillet, Danièle",1,1,-0.315852602371783
"931","Hülsebusch, Bernhard",1,1,-0.315852602371783
"932","Huonder, Silvio",3,3,1.12651136654227
"933","Husemann, Dirk",5,10,1.17478525774145
"934","Huss, Frank",1,1,-0.315852602371783
"935","Hutmacher, Rahel",1,1,-0.315852602371783
"936","Hyde, Malachy",2,2,0.405329382085243
"937","Iddings, Benjamin Paul",1,1,-0.315852602371783
"938","Ikonnikov, Aleksandr",1,1,-0.315852602371783
"939","Ilisch, Maja",1,1,-0.315852602371783
"940","Ingendaay, Paul",2,2,0.405329382085243
"941","Ingenheim, Marieluise von",4,5,1.56887533545632
"942","Inglin, Meinrad",2,2,0.405329382085243
"943","Innerhofer, Franz",4,5,1.56887533545632
"944","Ins, Jürg von",1,1,-0.315852602371783
"945","Inusa, Manuela",2,4,-0.152306649000706
"946","Iosivoni, Bianca",1,3,-0.873488633457731
"947","Irshaid, Karin",1,1,-0.315852602371783
"948","Isau, Ralf",9,15,3.78069518002658
"949","Isemann, Bernd",1,1,-0.315852602371783
"950","Isringhaus, Jörg",1,2,-0.594670617914757
"951","Jäckle, Nina",2,4,-0.152306649000706
"952","Jacobi, Friedrich Heinrich",1,1,-0.315852602371783
"953","Jacobs, Anne",6,23,-1.44984894431721
"954","Jaeckle, Erwin",1,1,-0.315852602371783
"955","Jaedtke, Wolfgang",1,1,-0.315852602371783
"956","Jaeger, Henry",1,1,-0.315852602371783
"957","Jaeger, Kurt",1,1,-0.315852602371783
"958","Jaeggi, Eva",1,1,-0.315852602371783
"959","Jaeggi, Urs",2,2,0.405329382085243
"960","Jäger, Gerhard",1,1,-0.315852602371783
"961","Jahnke, Robin",1,1,-0.315852602371783
"962","Jané, Jordi",1,1,-0.315852602371783
"963","Janesch, Sabrina",2,2,0.405329382085243
"964","Janetschek, Ottokar",1,1,-0.315852602371783
"965","Jankowski, Martin",1,1,-0.315852602371783
"966","Jansen, Hanna",4,4,1.84769335099929
"967","Jansen, Marie",1,1,-0.315852602371783
"968","Jarawan, Pierre",3,6,0.290057319913346
"969","Jardas, Margaret",1,1,-0.315852602371783
"970","Jaroschka, Markus",2,2,0.405329382085243
"971","Jary, Micaela",2,3,0.126511366542268
"972","Jaschinski, Christian",1,1,-0.315852602371783
"973","Jaumann, Bernhard",5,10,1.17478525774145
"974","Jean Paul",8,11,3.89596724219848
"975","Jeissing, Ivana",3,4,0.847693350999294
"976","Jelačić von Bužim, Josef",2,2,0.405329382085243
"977","Jellinek, Oskar",1,1,-0.315852602371783
"978","Jenner, Simon",1,1,-0.315852602371783
"979","Jennings, Gary",2,3,0.126511366542268
"980","Jensen, Wilhelm",3,3,1.12651136654227
"981","Jerger-Bachmann, Ilona",1,1,-0.315852602371783
"982","Jerofke, Bernd Klaus",1,1,-0.315852602371783
"983","Jeromin, Britta",1,1,-0.315852602371783
"984","Jeschke, Wolfgang",6,6,3.29005731991335
"985","Jeske, Gerhard",1,1,-0.315852602371783
"986","Jirgl, Reinhard",6,8,2.7324212888274
"987","Johannson, Lena",1,1,-0.315852602371783
"988","Johansen, Hanna",2,3,0.126511366542268
"989","Johler, Jens",2,2,0.405329382085243
"990","John, Kirsten",2,2,0.405329382085243
"991","Johnson, Uwe",12,18,5.94424113339766
"992","Jones, Victoria",1,1,-0.315852602371783
"993","Jonigk, Thomas",3,4,0.847693350999294
"994","Jonke, Gert",7,13,2.33833121111253
"995","Jopaire, Sandrine",2,97,-26.0823820944973
"996","Jordan, Ricarda",3,12,-1.3828507733445
"997","Jörgensen, Dieter",1,1,-0.315852602371783
"998","Joseph, Wendy",1,1,-0.315852602371783
"999","Josten, Husch",2,2,0.405329382085243
"1000","Julian, Helena",1,1,-0.315852602371783
"1001","Jung, Franz",2,2,0.405329382085243
"1002","Jung, Jochen",1,1,-0.315852602371783
"1003","Junge, Ricarda",1,1,-0.315852602371783
"1004","Jungk, Peter Stephan",6,8,2.7324212888274
"1005","Jungo, Michael",1,1,-0.315852602371783
"1006","Junke, Joe",1,1,-0.315852602371783
"1007","Jurreit, Marielouise",1,1,-0.315852602371783
"1008","Juul Clausen, Erik",1,1,-0.315852602371783
"1009","Kabus, Christine",1,7,-1.98876069562963
"1010","Kaes, Wolfgang",1,1,-0.315852602371783
"1011","Kahn, Lisa",1,1,-0.315852602371783
"1012","Kahn, Walter",1,1,-0.315852602371783
"1013","Kain, Franz",1,1,-0.315852602371783
"1014","Kaiser-Mühlecker, Reinhard",1,1,-0.315852602371783
"1015","Kaiser, Georg",4,7,1.01123930437037
"1016","Kaiser, Gloria",2,3,0.126511366542268
"1017","Kaiser, Gunnar",3,3,1.12651136654227
"1018","Kaiser, Maria Regina",3,3,1.12651136654227
"1019","Kaiser, Vea",5,8,1.7324212888274
"1020","Kalka, Dieter",1,1,-0.315852602371783
"1021","Kalka, Joachim",1,1,-0.315852602371783
"1022","Kalman, Anna",2,3,0.126511366542268
"1023","Kálnay, Juliana",1,1,-0.315852602371783
"1024","Kaltenbrunner, Otto",1,1,-0.315852602371783
"1025","Kammerer, Iris",1,1,-0.315852602371783
"1026","Kämmerer, Leo",1,1,-0.315852602371783
"1027","Kämpchen, Martin",1,1,-0.315852602371783
"1028","Kamphoevener, Elsa Sophia von",4,4,1.84769335099929
"1029","Kanaan, Verena",1,1,-0.315852602371783
"1030","Kandolf, Franz",1,1,-0.315852602371783
"1031","Kansy, Helga",1,1,-0.315852602371783
"1032","Kant, Hermann",1,1,-0.315852602371783
"1033","Kappacher, Walter",2,2,0.405329382085243
"1034","Kapper, Siegfried",1,1,-0.315852602371783
"1035","Kappus, Franz Xaver",1,1,-0.315852602371783
"1036","Kara, Yadé",2,2,0.405329382085243
"1037","Karge, Manfred",1,1,-0.315852602371783
"1038","Karlin, Alma M.",2,3,0.126511366542268
"1039","Karlin, Alma Maximiliane",1,1,-0.315852602371783
"1040","Karoly, Jil",3,5,0.56887533545632
"1041","Karpf, Urs",1,1,-0.315852602371783
"1042","Karr, Hanns-Peter",1,1,-0.315852602371783
"1043","Kaser, Norbert C.",1,1,-0.315852602371783
"1044","Kasnitz, Adrian",1,1,-0.315852602371783
"1045","Kasprzak, Andreas",1,1,-0.315852602371783
"1046","Kassner, Rudolf",1,1,-0.315852602371783
"1047","Kast-Riedlinger, Annette",1,1,-0.315852602371783
"1048","Kastel, Michaela",1,1,-0.315852602371783
"1049","Kastura, Thomas",1,2,-0.594670617914757
"1050","Katz, Richard",1,1,-0.315852602371783
"1051","Käufer, Hugo Ernst",1,1,-0.315852602371783
"1052","Kaufhold, Julia",1,1,-0.315852602371783
"1053","Kaufman, Kat",1,1,-0.315852602371783
"1054","Kaufmann, Kat",1,1,-0.315852602371783
"1055","Kaufmann, Paul",1,1,-0.315852602371783
"1056","Kaus, Gina",1,2,-0.594670617914757
"1057","Kautz, Helge T.",1,1,-0.315852602371783
"1058","Kebir, Sabine",2,2,0.405329382085243
"1059","Keene, Brian",1,3,-0.873488633457731
"1060","Kegel, Bernhard",3,4,0.847693350999294
